file_A onset_A offset_A file_B onset_B offset_B "d(A, B)"
geo020s08a0128v01 0.67874 0.848858 geo020s08a0215v01 0.740317 0.927306 0.0794852353611
geo020s08a0133v01 0.795091 1.001877 geo020s08a0215v01 0.740317 0.927306 0.101610233963
geo020s08a0137v01 0.711285 0.901406 geo020s08a0215v01 0.740317 0.927306 0.0774602274018
geo020s08a0141v01 0.755768 0.961358 geo020s08a0215v01 0.740317 0.927306 0.0998067872315
geo020s08a0158v01 0.90654 1.085538 geo020s08a0215v01 0.740317 0.927306 0.0863233231703
geo020s08a0192v01 0.737476 0.920889 geo020s08a0215v01 0.740317 0.927306 0.0859001462826
geo020s08a0194v01 0.658023 0.818327 geo020s08a0215v01 0.740317 0.927306 0.0875489551078
geo020s08a0197v01 0.847269 1.04311 geo020s08a0215v01 0.740317 0.927306 0.0736023492676
geo020s08a0201v01 0.782428 0.980646 geo020s08a0215v01 0.740317 0.927306 0.0676356768184
geo020s08a0203v01 0.693165 0.881949 geo020s08a0215v01 0.740317 0.927306 0.0765128902874
geo020s08a0217v01 0.797378 0.986752 geo020s08a0215v01 0.740317 0.927306 0.0921746478049
geo020s08a0219v01 0.811493 1.035365 geo020s08a0215v01 0.740317 0.927306 0.105672708092
geo020s08a0240v01 0.831724 1.02012 geo020s08a0215v01 0.740317 0.927306 0.0969149380361
geo020s08a0250v01 0.640772 0.856449 geo020s08a0215v01 0.740317 0.927306 0.0863105276639
geo020s08a0008v01 0.749358 0.961481 geo020s08a0217v01 0.797378 0.986752 0.0650016405813
geo020s08a0023v01 0.656796 0.913126 geo020s08a0217v01 0.797378 0.986752 0.110701913536
geo020s08a0057v01 0.774185 0.979869 geo020s08a0217v01 0.797378 0.986752 0.0799854450013
geo020s08a0059v01 0.74669 0.952843 geo020s08a0217v01 0.797378 0.986752 0.10266378706
geo020s08a0064v01 0.646078 0.841372 geo020s08a0217v01 0.797378 0.986752 0.110612343326
geo020s08a0068v01 0.814684 1.007574 geo020s08a0217v01 0.797378 0.986752 0.1022713777
geo020s08a0070v01 0.663168 0.865928 geo020s08a0217v01 0.797378 0.986752 0.111193101062
geo020s08a0082v01 0.624177 0.806174 geo020s08a0217v01 0.797378 0.986752 0.111710805231
geo020s08a0084v01 0.632335 0.817321 geo020s08a0217v01 0.797378 0.986752 0.0648346259814
geo020s08a0086v01 0.555576 0.746346 geo020s08a0217v01 0.797378 0.986752 0.0643697317096
geo020s08a0087v01 0.885794 1.091383 geo020s08a0217v01 0.797378 0.986752 0.111044201381
geo020s08a0098v01 0.697107 0.906689 geo020s08a0217v01 0.797378 0.986752 0.108511118347
geo020s08a0105v01 0.776023 1.005891 geo020s08a0217v01 0.797378 0.986752 0.064492875841
geo020s08a0107v01 0.751399 0.94525 geo020s08a0217v01 0.797378 0.986752 0.0754613170175
geo020s08a0115v01 0.95126 1.162241 geo020s08a0217v01 0.797378 0.986752 0.0986996232336
geo020s08a0116v01 0.782357 0.957425 geo020s08a0217v01 0.797378 0.986752 0.126071682856
geo020s08a0119v01 0.898461 1.140734 geo020s08a0217v01 0.797378 0.986752 0.0938879387042
geo020s08a0120v01 0.588214 0.787455 geo020s08a0217v01 0.797378 0.986752 0.0579797385015
geo020s08a0128v01 0.67874 0.848858 geo020s08a0217v01 0.797378 0.986752 0.10968445719
geo020s08a0133v01 0.795091 1.001877 geo020s08a0217v01 0.797378 0.986752 0.08670358342
geo020s08a0137v01 0.711285 0.901406 geo020s08a0217v01 0.797378 0.986752 0.106909986312
geo020s08a0141v01 0.755768 0.961358 geo020s08a0217v01 0.797378 0.986752 0.0699883344715
geo020s08a0158v01 0.90654 1.085538 geo020s08a0217v01 0.797378 0.986752 0.111071510583
geo020s08a0192v01 0.737476 0.920889 geo020s08a0217v01 0.797378 0.986752 0.0861080801768
geo020s08a0194v01 0.658023 0.818327 geo020s08a0217v01 0.797378 0.986752 0.114484954793
geo020s08a0197v01 0.847269 1.04311 geo020s08a0217v01 0.797378 0.986752 0.112243304588
geo020s08a0201v01 0.782428 0.980646 geo020s08a0217v01 0.797378 0.986752 0.111230565876
geo020s08a0203v01 0.693165 0.881949 geo020s08a0217v01 0.797378 0.986752 0.101750670927
geo020s08a0215v01 0.740317 0.927306 geo020s08a0217v01 0.797378 0.986752 0.0921746478049
geo020s08a0219v01 0.811493 1.035365 geo020s08a0217v01 0.797378 0.986752 0.050186826796
geo020s08a0240v01 0.831724 1.02012 geo020s08a0217v01 0.797378 0.986752 0.0573714776298
geo020s08a0250v01 0.640772 0.856449 geo020s08a0217v01 0.797378 0.986752 0.0878625365256
geo020s08a0008v01 0.749358 0.961481 geo020s08a0219v01 0.811493 1.035365 0.0672871468502
geo020s08a0023v01 0.656796 0.913126 geo020s08a0219v01 0.811493 1.035365 0.118277496824
geo020s08a0057v01 0.774185 0.979869 geo020s08a0219v01 0.811493 1.035365 0.0837644891146
geo020s08a0059v01 0.74669 0.952843 geo020s08a0219v01 0.811493 1.035365 0.109900586811
geo020s08a0064v01 0.646078 0.841372 geo020s08a0219v01 0.811493 1.035365 0.114044035221
geo020s08a0068v01 0.814684 1.007574 geo020s08a0219v01 0.811493 1.035365 0.11660322967
geo020s08a0070v01 0.663168 0.865928 geo020s08a0219v01 0.811493 1.035365 0.120481422854
geo020s08a0082v01 0.624177 0.806174 geo020s08a0219v01 0.811493 1.035365 0.120338422118
geo020s08a0084v01 0.632335 0.817321 geo020s08a0219v01 0.811493 1.035365 0.0597473252479
geo020s08a0086v01 0.555576 0.746346 geo020s08a0219v01 0.811493 1.035365 0.0678740359833
geo020s08a0087v01 0.885794 1.091383 geo020s08a0219v01 0.811493 1.035365 0.120180886022
geo020s08a0098v01 0.697107 0.906689 geo020s08a0219v01 0.811493 1.035365 0.117578815916
geo020s08a0105v01 0.776023 1.005891 geo020s08a0219v01 0.811493 1.035365 0.0606811164293
geo020s08a0107v01 0.751399 0.94525 geo020s08a0219v01 0.811493 1.035365 0.0807448324131
geo020s08a0115v01 0.95126 1.162241 geo020s08a0219v01 0.811493 1.035365 0.0965103022642
geo020s08a0116v01 0.782357 0.957425 geo020s08a0219v01 0.811493 1.035365 0.130247149609
geo020s08a0119v01 0.898461 1.140734 geo020s08a0219v01 0.811493 1.035365 0.105307727504
geo020s08a0120v01 0.588214 0.787455 geo020s08a0219v01 0.811493 1.035365 0.0617304332982
geo020s08a0128v01 0.67874 0.848858 geo020s08a0219v01 0.811493 1.035365 0.11287106525
geo020s08a0133v01 0.795091 1.001877 geo020s08a0219v01 0.811493 1.035365 0.103887205886
geo020s08a0137v01 0.711285 0.901406 geo020s08a0219v01 0.811493 1.035365 0.119258367734
geo020s08a0141v01 0.755768 0.961358 geo020s08a0219v01 0.811493 1.035365 0.0651890340878
geo020s08a0158v01 0.90654 1.085538 geo020s08a0219v01 0.811493 1.035365 0.105154725954
geo020s08a0192v01 0.737476 0.920889 geo020s08a0219v01 0.811493 1.035365 0.101118840548
geo020s08a0194v01 0.658023 0.818327 geo020s08a0219v01 0.811493 1.035365 0.125661335715
geo020s08a0197v01 0.847269 1.04311 geo020s08a0219v01 0.811493 1.035365 0.120876594385
geo020s08a0201v01 0.782428 0.980646 geo020s08a0219v01 0.811493 1.035365 0.117256501865
geo020s08a0203v01 0.693165 0.881949 geo020s08a0219v01 0.811493 1.035365 0.10131644507
geo020s08a0215v01 0.740317 0.927306 geo020s08a0219v01 0.811493 1.035365 0.105672708092
geo020s08a0217v01 0.797378 0.986752 geo020s08a0219v01 0.811493 1.035365 0.050186826796
geo020s08a0240v01 0.831724 1.02012 geo020s08a0219v01 0.811493 1.035365 0.0607686355289
geo020s08a0250v01 0.640772 0.856449 geo020s08a0219v01 0.811493 1.035365 0.0882348100431
geo020s08a0008v01 0.749358 0.961481 geo020s08a0240v01 0.831724 1.02012 0.0793732890594
geo020s08a0023v01 0.656796 0.913126 geo020s08a0240v01 0.831724 1.02012 0.102412022927
geo020s08a0057v01 0.774185 0.979869 geo020s08a0240v01 0.831724 1.02012 0.0832173936423
geo020s08a0059v01 0.74669 0.952843 geo020s08a0240v01 0.831724 1.02012 0.103995139092
geo020s08a0064v01 0.646078 0.841372 geo020s08a0240v01 0.831724 1.02012 0.107232459822
geo020s08a0068v01 0.814684 1.007574 geo020s08a0240v01 0.831724 1.02012 0.105319534696
geo020s08a0070v01 0.663168 0.865928 geo020s08a0240v01 0.831724 1.02012 0.111523675788
geo020s08a0082v01 0.624177 0.806174 geo020s08a0240v01 0.831724 1.02012 0.12560494505
geo020s08a0084v01 0.632335 0.817321 geo020s08a0240v01 0.831724 1.02012 0.0694729941184
geo020s08a0086v01 0.555576 0.746346 geo020s08a0240v01 0.831724 1.02012 0.0667242483672
geo020s08a0087v01 0.885794 1.091383 geo020s08a0240v01 0.831724 1.02012 0.10330017312
geo020s08a0098v01 0.697107 0.906689 geo020s08a0240v01 0.831724 1.02012 0.108492993817
geo020s08a0105v01 0.776023 1.005891 geo020s08a0240v01 0.831724 1.02012 0.0600680197776
geo020s08a0107v01 0.751399 0.94525 geo020s08a0240v01 0.831724 1.02012 0.0794632769457
geo020s08a0115v01 0.95126 1.162241 geo020s08a0240v01 0.831724 1.02012 0.100865010453
geo020s08a0116v01 0.782357 0.957425 geo020s08a0240v01 0.831724 1.02012 0.13335057228
geo020s08a0119v01 0.898461 1.140734 geo020s08a0240v01 0.831724 1.02012 0.0991572456179
geo020s08a0120v01 0.588214 0.787455 geo020s08a0240v01 0.831724 1.02012 0.0679572789726
geo020s08a0128v01 0.67874 0.848858 geo020s08a0240v01 0.831724 1.02012 0.119649521196
geo020s08a0133v01 0.795091 1.001877 geo020s08a0240v01 0.831724 1.02012 0.0846398398965
geo020s08a0137v01 0.711285 0.901406 geo020s08a0240v01 0.831724 1.02012 0.11667650139
geo020s08a0141v01 0.755768 0.961358 geo020s08a0240v01 0.831724 1.02012 0.0723701379708
geo020s08a0158v01 0.90654 1.085538 geo020s08a0240v01 0.831724 1.02012 0.111432852357
geo020s08a0192v01 0.737476 0.920889 geo020s08a0240v01 0.831724 1.02012 0.0878596606533
geo020s08a0194v01 0.658023 0.818327 geo020s08a0240v01 0.831724 1.02012 0.120507641948
geo020s08a0197v01 0.847269 1.04311 geo020s08a0240v01 0.831724 1.02012 0.11290100291
geo020s08a0201v01 0.782428 0.980646 geo020s08a0240v01 0.831724 1.02012 0.111064114975
geo020s08a0203v01 0.693165 0.881949 geo020s08a0240v01 0.831724 1.02012 0.0963554374475
geo020s08a0215v01 0.740317 0.927306 geo020s08a0240v01 0.831724 1.02012 0.0969149380361
geo020s08a0217v01 0.797378 0.986752 geo020s08a0240v01 0.831724 1.02012 0.0573714776298
geo020s08a0219v01 0.811493 1.035365 geo020s08a0240v01 0.831724 1.02012 0.0607686355289
geo020s08a0250v01 0.640772 0.856449 geo020s08a0240v01 0.831724 1.02012 0.0892925260263
geo020s08a0008v01 0.749358 0.961481 geo020s08a0250v01 0.640772 0.856449 0.0859823671052
geo020s08a0023v01 0.656796 0.913126 geo020s08a0250v01 0.640772 0.856449 0.106327120268
geo020s08a0057v01 0.774185 0.979869 geo020s08a0250v01 0.640772 0.856449 0.101399944555
geo020s08a0059v01 0.74669 0.952843 geo020s08a0250v01 0.640772 0.856449 0.086769166466
geo020s08a0064v01 0.646078 0.841372 geo020s08a0250v01 0.640772 0.856449 0.0910253503502
geo020s08a0068v01 0.814684 1.007574 geo020s08a0250v01 0.640772 0.856449 0.0872562222004
geo020s08a0070v01 0.663168 0.865928 geo020s08a0250v01 0.640772 0.856449 0.0813177790767
geo020s08a0082v01 0.624177 0.806174 geo020s08a0250v01 0.640772 0.856449 0.0978850310811
geo020s08a0084v01 0.632335 0.817321 geo020s08a0250v01 0.640772 0.856449 0.0911762582477
geo020s08a0086v01 0.555576 0.746346 geo020s08a0250v01 0.640772 0.856449 0.090622503427
geo020s08a0087v01 0.885794 1.091383 geo020s08a0250v01 0.640772 0.856449 0.0867465152775
geo020s08a0098v01 0.697107 0.906689 geo020s08a0250v01 0.640772 0.856449 0.100223739304
geo020s08a0105v01 0.776023 1.005891 geo020s08a0250v01 0.640772 0.856449 0.0949786902029
geo020s08a0107v01 0.751399 0.94525 geo020s08a0250v01 0.640772 0.856449 0.115781731134
geo020s08a0115v01 0.95126 1.162241 geo020s08a0250v01 0.640772 0.856449 0.0650316657662
geo020s08a0116v01 0.782357 0.957425 geo020s08a0250v01 0.640772 0.856449 0.0872679510511
geo020s08a0119v01 0.898461 1.140734 geo020s08a0250v01 0.640772 0.856449 0.0852887482727
geo020s08a0120v01 0.588214 0.787455 geo020s08a0250v01 0.640772 0.856449 0.0821262365402
geo020s08a0128v01 0.67874 0.848858 geo020s08a0250v01 0.640772 0.856449 0.0962513765795
geo020s08a0133v01 0.795091 1.001877 geo020s08a0250v01 0.640772 0.856449 0.114454814933
geo020s08a0137v01 0.711285 0.901406 geo020s08a0250v01 0.640772 0.856449 0.0970879857231
geo020s08a0141v01 0.755768 0.961358 geo020s08a0250v01 0.640772 0.856449 0.0944852306502
geo020s08a0158v01 0.90654 1.085538 geo020s08a0250v01 0.640772 0.856449 0.10289855515
geo020s08a0192v01 0.737476 0.920889 geo020s08a0250v01 0.640772 0.856449 0.105581019326
geo020s08a0194v01 0.658023 0.818327 geo020s08a0250v01 0.640772 0.856449 0.0995682218761
geo020s08a0197v01 0.847269 1.04311 geo020s08a0250v01 0.640772 0.856449 0.0886398237825
geo020s08a0201v01 0.782428 0.980646 geo020s08a0250v01 0.640772 0.856449 0.0891415888947
geo020s08a0203v01 0.693165 0.881949 geo020s08a0250v01 0.640772 0.856449 0.0862575100461
geo020s08a0215v01 0.740317 0.927306 geo020s08a0250v01 0.640772 0.856449 0.0863105276639
geo020s08a0217v01 0.797378 0.986752 geo020s08a0250v01 0.640772 0.856449 0.0878625365256
geo020s08a0219v01 0.811493 1.035365 geo020s08a0250v01 0.640772 0.856449 0.0882348100431
geo020s08a0240v01 0.831724 1.02012 geo020s08a0250v01 0.640772 0.856449 0.0892925260263
geo020s08a0008v02 0.651875 0.875807 geo020s08a0007v02 0.757004 0.977582 0.0614916198121
geo020s08a0064v02 0.602567 0.805867 geo020s08a0007v02 0.757004 0.977582 0.0952650794747
geo020s08a0067v02 0.669085 0.866517 geo020s08a0007v02 0.757004 0.977582 0.114462440949
geo020s08a0068v02 0.573515 0.763737 geo020s08a0007v02 0.757004 0.977582 0.114521199
geo020s08a0069v02 0.667648 0.897114 geo020s08a0007v02 0.757004 0.977582 0.0931422369565
geo020s08a0070v02 0.464491 0.650079 geo020s08a0007v02 0.757004 0.977582 0.102620898304
geo020s08a0081v02 0.713665 0.892535 geo020s08a0007v02 0.757004 0.977582 0.108083172384
geo020s08a0082v02 0.695336 0.862648 geo020s08a0007v02 0.757004 0.977582 0.118649419271
geo020s08a0083v02 0.626276 0.850672 geo020s08a0007v02 0.757004 0.977582 0.0683329597374
geo020s08a0084v02 0.586568 0.790786 geo020s08a0007v02 0.757004 0.977582 0.0898433080138
geo020s08a0085v02 0.693574 0.909904 geo020s08a0007v02 0.757004 0.977582 0.0801862470341
geo020s08a0086v02 0.617647 0.844152 geo020s08a0007v02 0.757004 0.977582 0.0721584577555
geo020s08a0097v02 0.559913 0.767884 geo020s08a0007v02 0.757004 0.977582 0.100645653289
geo020s08a0098v02 0.604954 0.80628 geo020s08a0007v02 0.757004 0.977582 0.0983713143708
geo020s08a0115v02 0.652687 0.853904 geo020s08a0007v02 0.757004 0.977582 0.0977559408015
geo020s08a0116v02 0.651338 0.837602 geo020s08a0007v02 0.757004 0.977582 0.0917440016523
geo020s08a0119v02 0.687219 0.909731 geo020s08a0007v02 0.757004 0.977582 0.0720849506035
geo020s08a0120v02 0.524959 0.722921 geo020s08a0007v02 0.757004 0.977582 0.0723261471581
geo020s08a0127v02 0.554576 0.748508 geo020s08a0007v02 0.757004 0.977582 0.0965720092045
geo020s08a0128v02 0.702673 0.874722 geo020s08a0007v02 0.757004 0.977582 0.108468051235
geo020s08a0158v02 0.656856 0.87783 geo020s08a0007v02 0.757004 0.977582 0.0957146946237
geo020s08a0191v02 0.635949 0.835588 geo020s08a0007v02 0.757004 0.977582 0.0957001743717
geo020s08a0192v02 0.558224 0.745204 geo020s08a0007v02 0.757004 0.977582 0.113579523744
geo020s08a0193v02 0.589835 0.775866 geo020s08a0007v02 0.757004 0.977582 0.0977069139325
geo020s08a0194v02 0.592133 0.749292 geo020s08a0007v02 0.757004 0.977582 0.114280604717
geo020s08a0221v02 0.679503 0.858099 geo020s08a0007v02 0.757004 0.977582 0.105557796962
geo020s08a0239v02 0.61372 0.83958 geo020s08a0007v02 0.757004 0.977582 0.080684523858
geo020s08a0240v02 0.595207 0.780808 geo020s08a0007v02 0.757004 0.977582 0.103344189394
geo020s08a0249v02 0.610461 0.844992 geo020s08a0007v02 0.757004 0.977582 0.0982079367811
geo020s08a0250v02 0.640967 0.8404 geo020s08a0007v02 0.757004 0.977582 0.101955986006
geo020s08a0007v02 0.757004 0.977582 geo020s08a0008v02 0.651875 0.875807 0.0614916198121
geo020s08a0064v02 0.602567 0.805867 geo020s08a0008v02 0.651875 0.875807 0.103525609135
geo020s08a0067v02 0.669085 0.866517 geo020s08a0008v02 0.651875 0.875807 0.107030210757
geo020s08a0068v02 0.573515 0.763737 geo020s08a0008v02 0.651875 0.875807 0.106272199132
geo020s08a0069v02 0.667648 0.897114 geo020s08a0008v02 0.651875 0.875807 0.0874380349689
geo020s08a0070v02 0.464491 0.650079 geo020s08a0008v02 0.651875 0.875807 0.107167281619
geo020s08a0081v02 0.713665 0.892535 geo020s08a0008v02 0.651875 0.875807 0.11321416887
geo020s08a0082v02 0.695336 0.862648 geo020s08a0008v02 0.651875 0.875807 0.122142080912
geo020s08a0083v02 0.626276 0.850672 geo020s08a0008v02 0.651875 0.875807 0.081322575123
geo020s08a0084v02 0.586568 0.790786 geo020s08a0008v02 0.651875 0.875807 0.0956320902295
geo020s08a0085v02 0.693574 0.909904 geo020s08a0008v02 0.651875 0.875807 0.0876807739932
geo020s08a0086v02 0.617647 0.844152 geo020s08a0008v02 0.651875 0.875807 0.0723253371892
geo020s08a0097v02 0.559913 0.767884 geo020s08a0008v02 0.651875 0.875807 0.0980821449786
geo020s08a0098v02 0.604954 0.80628 geo020s08a0008v02 0.651875 0.875807 0.100798294658
geo020s08a0115v02 0.652687 0.853904 geo020s08a0008v02 0.651875 0.875807 0.102207208524
geo020s08a0116v02 0.651338 0.837602 geo020s08a0008v02 0.651875 0.875807 0.0904864202172
geo020s08a0119v02 0.687219 0.909731 geo020s08a0008v02 0.651875 0.875807 0.0786411377511
geo020s08a0120v02 0.524959 0.722921 geo020s08a0008v02 0.651875 0.875807 0.0884534665821
geo020s08a0127v02 0.554576 0.748508 geo020s08a0008v02 0.651875 0.875807 0.0996636188835
geo020s08a0128v02 0.702673 0.874722 geo020s08a0008v02 0.651875 0.875807 0.106296558012
geo020s08a0158v02 0.656856 0.87783 geo020s08a0008v02 0.651875 0.875807 0.0822072694766
geo020s08a0191v02 0.635949 0.835588 geo020s08a0008v02 0.651875 0.875807 0.104357592758
geo020s08a0192v02 0.558224 0.745204 geo020s08a0008v02 0.651875 0.875807 0.108318468736
geo020s08a0193v02 0.589835 0.775866 geo020s08a0008v02 0.651875 0.875807 0.0976919836233
geo020s08a0194v02 0.592133 0.749292 geo020s08a0008v02 0.651875 0.875807 0.104934344357
geo020s08a0221v02 0.679503 0.858099 geo020s08a0008v02 0.651875 0.875807 0.11152559129
geo020s08a0239v02 0.61372 0.83958 geo020s08a0008v02 0.651875 0.875807 0.0977280195656
geo020s08a0240v02 0.595207 0.780808 geo020s08a0008v02 0.651875 0.875807 0.109803548452
geo020s08a0249v02 0.610461 0.844992 geo020s08a0008v02 0.651875 0.875807 0.0980212460713
geo020s08a0250v02 0.640967 0.8404 geo020s08a0008v02 0.651875 0.875807 0.106524291714
geo020s08a0007v02 0.757004 0.977582 geo020s08a0064v02 0.602567 0.805867 0.0952650794747
geo020s08a0008v02 0.651875 0.875807 geo020s08a0064v02 0.602567 0.805867 0.103525609135
geo020s08a0067v02 0.669085 0.866517 geo020s08a0064v02 0.602567 0.805867 0.0736512139041
geo020s08a0068v02 0.573515 0.763737 geo020s08a0064v02 0.602567 0.805867 0.0782396412089
geo020s08a0069v02 0.667648 0.897114 geo020s08a0064v02 0.602567 0.805867 0.0679215718767
geo020s08a0070v02 0.464491 0.650079 geo020s08a0064v02 0.602567 0.805867 0.0811063672173
geo020s08a0081v02 0.713665 0.892535 geo020s08a0064v02 0.602567 0.805867 0.0747519051961
geo020s08a0082v02 0.695336 0.862648 geo020s08a0064v02 0.602567 0.805867 0.0979001000381
geo020s08a0083v02 0.626276 0.850672 geo020s08a0064v02 0.602567 0.805867 0.100778876553
geo020s08a0084v02 0.586568 0.790786 geo020s08a0064v02 0.602567 0.805867 0.0907566468661
geo020s08a0085v02 0.693574 0.909904 geo020s08a0064v02 0.602567 0.805867 0.0995628810341
geo020s08a0086v02 0.617647 0.844152 geo020s08a0064v02 0.602567 0.805867 0.0953102725463
geo020s08a0097v02 0.559913 0.767884 geo020s08a0064v02 0.602567 0.805867 0.0716698545804
geo020s08a0098v02 0.604954 0.80628 geo020s08a0064v02 0.602567 0.805867 0.0813944447205
geo020s08a0115v02 0.652687 0.853904 geo020s08a0064v02 0.602567 0.805867 0.0783416282149
geo020s08a0116v02 0.651338 0.837602 geo020s08a0064v02 0.602567 0.805867 0.0728094057405
geo020s08a0119v02 0.687219 0.909731 geo020s08a0064v02 0.602567 0.805867 0.0979146539269
geo020s08a0120v02 0.524959 0.722921 geo020s08a0064v02 0.602567 0.805867 0.103471151425
geo020s08a0127v02 0.554576 0.748508 geo020s08a0064v02 0.602567 0.805867 0.0790550712315
geo020s08a0128v02 0.702673 0.874722 geo020s08a0064v02 0.602567 0.805867 0.0841076451562
geo020s08a0158v02 0.656856 0.87783 geo020s08a0064v02 0.602567 0.805867 0.0997396957735
geo020s08a0191v02 0.635949 0.835588 geo020s08a0064v02 0.602567 0.805867 0.0678304639554
geo020s08a0192v02 0.558224 0.745204 geo020s08a0064v02 0.602567 0.805867 0.0773041776425
geo020s08a0193v02 0.589835 0.775866 geo020s08a0064v02 0.602567 0.805867 0.0744405076912
geo020s08a0194v02 0.592133 0.749292 geo020s08a0064v02 0.602567 0.805867 0.0834916076857
geo020s08a0221v02 0.679503 0.858099 geo020s08a0064v02 0.602567 0.805867 0.0807782738915
geo020s08a0239v02 0.61372 0.83958 geo020s08a0064v02 0.602567 0.805867 0.113625786895
geo020s08a0240v02 0.595207 0.780808 geo020s08a0064v02 0.602567 0.805867 0.110322109023
geo020s08a0249v02 0.610461 0.844992 geo020s08a0064v02 0.602567 0.805867 0.100827329484
geo020s08a0250v02 0.640967 0.8404 geo020s08a0064v02 0.602567 0.805867 0.0940461273335
geo020s08a0007v02 0.757004 0.977582 geo020s08a0067v02 0.669085 0.866517 0.114462440949
geo020s08a0008v02 0.651875 0.875807 geo020s08a0067v02 0.669085 0.866517 0.107030210757
geo020s08a0064v02 0.602567 0.805867 geo020s08a0067v02 0.669085 0.866517 0.0736512139041
geo020s08a0068v02 0.573515 0.763737 geo020s08a0067v02 0.669085 0.866517 0.0602453403949
