file_A;onset_A;offset_A;#item_A;phone_A;new_A;file_B;onset_B;offset_B;#item_B;phone_B;speaker;question_B;new;dist
geo020s08a0191v02;0.684163;0.813163;#212;p>a;new;geo020s08a0119v02;0.742065;0.871065;#130;pa;s08;answer;new;0.111742149341
geo020s08a0192v02;0.610209;0.739209;#214;p>a;echo;geo020s08a0119v02;0.742065;0.871065;#130;pa;s08;answer;new;0.114774191911
geo020s08a0193v02;0.642846;0.771846;#216;p>a;new;geo020s08a0119v02;0.742065;0.871065;#130;pa;s08;answer;new;0.117192596079
geo020s08a0194v02;0.627809;0.756809;#218;p>a;echo;geo020s08a0119v02;0.742065;0.871065;#130;pa;s08;answer;new;0.128626929262
geo020s08a0221v02;0.726257;0.855257;#250;p>a;new;geo020s08a0119v02;0.742065;0.871065;#130;pa;s08;answer;new;0.107347388588
geo020s08a0239v02;0.671381;0.800381;#272;pa;new;geo020s08a0119v02;0.742065;0.871065;#130;pa;s08;answer;new;0.0678380091872
geo020s08a0240v02;0.644231;0.773231;#274;pa;echo;geo020s08a0119v02;0.742065;0.871065;#130;pa;s08;answer;new;0.0684940327273
geo020s08a0249v02;0.682179;0.811179;#287;pa;new;geo020s08a0119v02;0.742065;0.871065;#130;pa;s08;answer;new;0.0721323220928
geo020s08a0250v02;0.680963;0.809963;#289;pa;echo;geo020s08a0119v02;0.742065;0.871065;#130;pa;s08;answer;new;0.0775818188933
geo020s08a0007v02;0.818329;0.947329;#5;pa;new;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.0714022872699
geo020s08a0008v02;0.718602;0.847602;#7;pa;echo;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.090714297238
geo020s08a0064v02;0.66373;0.79273;#62;p>a;echo;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.116703850578
geo020s08a0067v02;0.732478;0.861478;#65;p>a;new;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.111787214876
geo020s08a0068v02;0.618354;0.747354;#67;p>a;echo;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.11488298041
geo020s08a0069v02;0.734372;0.863372;#68;p>a;new;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.0985236145461
geo020s08a0070v02;0.521131;0.650131;#70;p>a;echo;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.119308282984
geo020s08a0081v02;0.756841;0.885841;#83;p>a;new;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.118212998824
geo020s08a0082v02;0.72473;0.85373;#85;p>a;echo;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.117259927991
geo020s08a0083v02;0.691826;0.820826;#86;pa;new;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.0683771934999
geo020s08a0084v02;0.64328;0.77228;#88;pa;echo;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.067962362852
geo020s08a0085v02;0.750385;0.879385;#90;pa;new;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.0665796561933
geo020s08a0086v02;0.689932;0.818932;#92;pa;echo;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.0580262782547
geo020s08a0097v02;0.605589;0.734589;#103;p>a;new;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.112735738242
geo020s08a0098v02;0.653803;0.782803;#105;p>a;echo;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.0896458172341
geo020s08a0115v02;0.703003;0.832003;#124;p>a;new;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.115642000358
geo020s08a0116v02;0.694688;0.823688;#126;p>a;echo;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.103241971038
geo020s08a0119v02;0.742065;0.871065;#130;pa;new;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.0585864839165
geo020s08a0127v02;0.593643;0.722643;#138;p>a;new;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.111613171388
geo020s08a0128v02;0.735396;0.864396;#140;p>a;echo;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.11727706405
geo020s08a0158v02;0.708704;0.837704;#180;p>a;echo;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.107908881009
geo020s08a0191v02;0.684163;0.813163;#212;p>a;new;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.118040610938
geo020s08a0192v02;0.610209;0.739209;#214;p>a;echo;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.115477933209
geo020s08a0193v02;0.642846;0.771846;#216;p>a;new;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.114892639589
geo020s08a0194v02;0.627809;0.756809;#218;p>a;echo;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.121047688704
geo020s08a0221v02;0.726257;0.855257;#250;p>a;new;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.116863019992
geo020s08a0239v02;0.671381;0.800381;#272;pa;new;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.071663097575
geo020s08a0240v02;0.644231;0.773231;#274;pa;echo;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.0673017615683
geo020s08a0249v02;0.682179;0.811179;#287;pa;new;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.0869521564636
geo020s08a0250v02;0.680963;0.809963;#289;pa;echo;geo020s08a0120v02;0.57673;0.70573;#132;pa;s08;answer;echo;0.0923351594717
geo020s08a0007v02;0.818329;0.947329;#5;pa;new;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.112232978666
geo020s08a0008v02;0.718602;0.847602;#7;pa;echo;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.110792980807
geo020s08a0064v02;0.66373;0.79273;#62;p>a;echo;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.0867827357895
geo020s08a0067v02;0.732478;0.861478;#65;p>a;new;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.0962596008283
geo020s08a0068v02;0.618354;0.747354;#67;p>a;echo;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.10228000573
geo020s08a0069v02;0.734372;0.863372;#68;p>a;new;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.0708820543498
geo020s08a0070v02;0.521131;0.650131;#70;p>a;echo;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.114998197882
geo020s08a0081v02;0.756841;0.885841;#83;p>a;new;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.0867220401407
geo020s08a0082v02;0.72473;0.85373;#85;p>a;echo;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.104280870505
geo020s08a0083v02;0.691826;0.820826;#86;pa;new;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.114046196939
geo020s08a0084v02;0.64328;0.77228;#88;pa;echo;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.114509757056
geo020s08a0085v02;0.750385;0.879385;#90;pa;new;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.111582290457
geo020s08a0086v02;0.689932;0.818932;#92;pa;echo;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.115056782303
geo020s08a0097v02;0.605589;0.734589;#103;p>a;new;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.0846375380153
geo020s08a0098v02;0.653803;0.782803;#105;p>a;echo;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.0805913061098
geo020s08a0115v02;0.703003;0.832003;#124;p>a;new;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.0807328312841
geo020s08a0116v02;0.694688;0.823688;#126;p>a;echo;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.0779503985314
geo020s08a0119v02;0.742065;0.871065;#130;pa;new;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.10454348451
geo020s08a0120v02;0.57673;0.70573;#132;pa;echo;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.111613171388
geo020s08a0128v02;0.735396;0.864396;#140;p>a;echo;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.0923036296124
geo020s08a0158v02;0.708704;0.837704;#180;p>a;echo;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.0789515934765
geo020s08a0191v02;0.684163;0.813163;#212;p>a;new;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.0846477964796
geo020s08a0192v02;0.610209;0.739209;#214;p>a;echo;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.0991264422325
geo020s08a0193v02;0.642846;0.771846;#216;p>a;new;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.0714377010856
geo020s08a0194v02;0.627809;0.756809;#218;p>a;echo;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.0879747963621
geo020s08a0221v02;0.726257;0.855257;#250;p>a;new;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.0968175975546
geo020s08a0239v02;0.671381;0.800381;#272;pa;new;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.109237745827
geo020s08a0240v02;0.644231;0.773231;#274;pa;echo;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.110305897413
geo020s08a0249v02;0.682179;0.811179;#287;pa;new;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.100982416539
geo020s08a0250v02;0.680963;0.809963;#289;pa;echo;geo020s08a0127v02;0.593643;0.722643;#138;p>a;s08;answer;new;0.101475413317
geo020s08a0007v02;0.818329;0.947329;#5;pa;new;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.14328397125
geo020s08a0008v02;0.718602;0.847602;#7;pa;echo;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.127014062571
geo020s08a0064v02;0.66373;0.79273;#62;p>a;echo;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.101208301449
geo020s08a0067v02;0.732478;0.861478;#65;p>a;new;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.0871885239022
geo020s08a0068v02;0.618354;0.747354;#67;p>a;echo;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.0804730913908
geo020s08a0069v02;0.734372;0.863372;#68;p>a;new;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.0947295209519
geo020s08a0070v02;0.521131;0.650131;#70;p>a;echo;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.0735587898321
geo020s08a0081v02;0.756841;0.885841;#83;p>a;new;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.0633932653548
geo020s08a0082v02;0.72473;0.85373;#85;p>a;echo;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.0676794572853
geo020s08a0083v02;0.691826;0.820826;#86;pa;new;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.142370988733
geo020s08a0084v02;0.64328;0.77228;#88;pa;echo;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.107459207847
geo020s08a0085v02;0.750385;0.879385;#90;pa;new;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.118368167015
geo020s08a0086v02;0.689932;0.818932;#92;pa;echo;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.129000138893
geo020s08a0097v02;0.605589;0.734589;#103;p>a;new;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.0890947761433
geo020s08a0098v02;0.653803;0.782803;#105;p>a;echo;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.101453740644
geo020s08a0115v02;0.703003;0.832003;#124;p>a;new;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.105482141846
geo020s08a0116v02;0.694688;0.823688;#126;p>a;echo;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.0879884066715
geo020s08a0119v02;0.742065;0.871065;#130;pa;new;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.112501297835
geo020s08a0120v02;0.57673;0.70573;#132;pa;echo;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.11727706405
geo020s08a0127v02;0.593643;0.722643;#138;p>a;new;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.0923036296124
geo020s08a0158v02;0.708704;0.837704;#180;p>a;echo;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.14594854064
geo020s08a0191v02;0.684163;0.813163;#212;p>a;new;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.149357681147
geo020s08a0192v02;0.610209;0.739209;#214;p>a;echo;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.102398147897
geo020s08a0193v02;0.642846;0.771846;#216;p>a;new;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.108555652423
geo020s08a0194v02;0.627809;0.756809;#218;p>a;echo;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.0632988378398
geo020s08a0221v02;0.726257;0.855257;#250;p>a;new;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.0935420515499
geo020s08a0239v02;0.671381;0.800381;#272;pa;new;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.137230436685
geo020s08a0240v02;0.644231;0.773231;#274;pa;echo;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.109314411716
geo020s08a0249v02;0.682179;0.811179;#287;pa;new;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.119946524681
geo020s08a0250v02;0.680963;0.809963;#289;pa;echo;geo020s08a0128v02;0.735396;0.864396;#140;p>a;s08;answer;echo;0.0969825697298
geo020s08a0007v02;0.818329;0.947329;#5;pa;new;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.0947278711814
geo020s08a0008v02;0.718602;0.847602;#7;pa;echo;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.0868369611053
geo020s08a0064v02;0.66373;0.79273;#62;p>a;echo;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.0937299245413
geo020s08a0067v02;0.732478;0.861478;#65;p>a;new;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.112752260608
geo020s08a0068v02;0.618354;0.747354;#67;p>a;echo;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.121174290232
geo020s08a0069v02;0.734372;0.863372;#68;p>a;new;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.0923677909265
geo020s08a0070v02;0.521131;0.650131;#70;p>a;echo;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.143923689354
geo020s08a0081v02;0.756841;0.885841;#83;p>a;new;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.140175850047
geo020s08a0082v02;0.72473;0.85373;#85;p>a;echo;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.144239745036
geo020s08a0083v02;0.691826;0.820826;#86;pa;new;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.106762607582
geo020s08a0084v02;0.64328;0.77228;#88;pa;echo;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.127587552065
geo020s08a0085v02;0.750385;0.879385;#90;pa;new;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.112086785776
geo020s08a0086v02;0.689932;0.818932;#92;pa;echo;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.0994132494134
geo020s08a0097v02;0.605589;0.734589;#103;p>a;new;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.0851289369501
geo020s08a0098v02;0.653803;0.782803;#105;p>a;echo;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.0880145639967
geo020s08a0115v02;0.703003;0.832003;#124;p>a;new;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.104288623569
geo020s08a0116v02;0.694688;0.823688;#126;p>a;echo;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.0957643239875
geo020s08a0119v02;0.742065;0.871065;#130;pa;new;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.10436893563
geo020s08a0120v02;0.57673;0.70573;#132;pa;echo;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.107908881009
geo020s08a0127v02;0.593643;0.722643;#138;p>a;new;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.0789515934765
geo020s08a0128v02;0.735396;0.864396;#140;p>a;echo;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.14594854064
geo020s08a0191v02;0.684163;0.813163;#212;p>a;new;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.0988236223453
geo020s08a0192v02;0.610209;0.739209;#214;p>a;echo;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.105915927565
geo020s08a0193v02;0.642846;0.771846;#216;p>a;new;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.12308927335
geo020s08a0194v02;0.627809;0.756809;#218;p>a;echo;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.146180021527
geo020s08a0221v02;0.726257;0.855257;#250;p>a;new;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.116497340967
geo020s08a0239v02;0.671381;0.800381;#272;pa;new;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.103507711855
geo020s08a0240v02;0.644231;0.773231;#274;pa;echo;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.121783589036
geo020s08a0249v02;0.682179;0.811179;#287;pa;new;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.112291696141
geo020s08a0250v02;0.680963;0.809963;#289;pa;echo;geo020s08a0158v02;0.708704;0.837704;#180;p>a;s08;answer;echo;0.110915308517
geo020s08a0007v02;0.818329;0.947329;#5;pa;new;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.108227201771
geo020s08a0008v02;0.718602;0.847602;#7;pa;echo;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.111271114163
geo020s08a0064v02;0.66373;0.79273;#62;p>a;echo;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.0768974310161
geo020s08a0067v02;0.732478;0.861478;#65;p>a;new;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.128047297607
geo020s08a0068v02;0.618354;0.747354;#67;p>a;echo;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.106999825906
geo020s08a0069v02;0.734372;0.863372;#68;p>a;new;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.0747774354421
geo020s08a0070v02;0.521131;0.650131;#70;p>a;echo;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.0970841189888
geo020s08a0081v02;0.756841;0.885841;#83;p>a;new;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.100044088037
geo020s08a0082v02;0.72473;0.85373;#85;p>a;echo;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.101623212819
geo020s08a0083v02;0.691826;0.820826;#86;pa;new;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.122159658831
geo020s08a0084v02;0.64328;0.77228;#88;pa;echo;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.0988899766774
geo020s08a0085v02;0.750385;0.879385;#90;pa;new;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.111424212474
geo020s08a0086v02;0.689932;0.818932;#92;pa;echo;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.0933023447776
geo020s08a0097v02;0.605589;0.734589;#103;p>a;new;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.0787279107877
geo020s08a0098v02;0.653803;0.782803;#105;p>a;echo;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.0820775967589
geo020s08a0115v02;0.703003;0.832003;#124;p>a;new;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.0963526735289
geo020s08a0116v02;0.694688;0.823688;#126;p>a;echo;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.0982511876264
geo020s08a0119v02;0.742065;0.871065;#130;pa;new;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.111742149341
geo020s08a0120v02;0.57673;0.70573;#132;pa;echo;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.118040610938
geo020s08a0127v02;0.593643;0.722643;#138;p>a;new;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.0846477964796
geo020s08a0128v02;0.735396;0.864396;#140;p>a;echo;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.149357681147
geo020s08a0158v02;0.708704;0.837704;#180;p>a;echo;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.0988236223453
geo020s08a0192v02;0.610209;0.739209;#214;p>a;echo;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.0759131572953
geo020s08a0193v02;0.642846;0.771846;#216;p>a;new;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.0886086120997
geo020s08a0194v02;0.627809;0.756809;#218;p>a;echo;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.102682892904
geo020s08a0221v02;0.726257;0.855257;#250;p>a;new;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.101875865778
geo020s08a0239v02;0.671381;0.800381;#272;pa;new;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.118842779464
geo020s08a0240v02;0.644231;0.773231;#274;pa;echo;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.10581501576
geo020s08a0249v02;0.682179;0.811179;#287;pa;new;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.113735116641
geo020s08a0250v02;0.680963;0.809963;#289;pa;echo;geo020s08a0191v02;0.684163;0.813163;#212;p>a;s08;answer;new;0.108058513498
geo020s08a0007v02;0.818329;0.947329;#5;pa;new;geo020s08a0192v02;0.610209;0.739209;#214;p>a;s08;answer;echo;0.130068731475
geo020s08a0008v02;0.718602;0.847602;#7;pa;echo;geo020s08a0192v02;0.610209;0.739209;#214;p>a;s08;answer;echo;0.115398479798
geo020s08a0064v02;0.66373;0.79273;#62;p>a;echo;geo020s08a0192v02;0.610209;0.739209;#214;p>a;s08;answer;echo;0.0838933261005
geo020s08a0067v02;0.732478;0.861478;#65;p>a;new;geo020s08a0192v02;0.610209;0.739209;#214;p>a;s08;answer;echo;0.088054320255
geo020s08a0068v02;0.618354;0.747354;#67;p>a;echo;geo020s08a0192v02;0.610209;0.739209;#214;p>a;s08;answer;echo;0.0897568481115
geo020s08a0069v02;0.734372;0.863372;#68;p>a;new;geo020s08a0192v02;0.610209;0.739209;#214;p>a;s08;answer;echo;0.0777382794662
geo020s08a0070v02;0.521131;0.650131;#70;p>a;echo;geo020s08a0192v02;0.610209;0.739209;#214;p>a;s08;answer;echo;0.078536107283
geo020s08a0081v02;0.756841;0.885841;#83;p>a;new;geo020s08a0192v02;0.610209;0.739209;#214;p>a;s08;answer;echo;0.101032787417
geo020s08a0082v02;0.72473;0.85373;#85;p>a;echo;geo020s08a0192v02;0.610209;0.739209;#214;p>a;s08;answer;echo;0.104016158587
geo020s08a0083v02;0.691826;0.820826;#86;pa;new;geo020s08a0192v02;0.610209;0.739209;#214;p>a;s08;answer;echo;0.123331332118
geo020s08a0084v02;0.64328;0.77228;#88;pa;echo;geo020s08a0192v02;0.610209;0.739209;#214;p>a;s08;answer;echo;0.0832062224567
geo020s08a0085v02;0.750385;0.879385;#90;pa;new;geo020s08a0192v02;0.610209;0.739209;#214;p>a;s08;answer;echo;0.118474731405
geo020s08a0086v02;0.689932;0.818932;#92;pa;echo;geo020s08a0192v02;0.610209;0.739209;#214;p>a;s08;answer;echo;0.0925894143975
geo020s08a0097v02;0.605589;0.734589;#103;p>a;new;geo020s08a0192v02;0.610209;0.739209;#214;p>a;s08;answer;echo;0.0886957362992
geo020s08a0098v02;0.653803;0.782803;#105;p>a;echo;geo020s08a0192v02;0.610209;0.739209;#214;p>a;s08;answer;echo;0.0814411999979
geo020s08a0115v02;0.703003;0.832003;#124;p>a;new;geo020s08a0192v02;0.610209;0.739209;#214;p>a;s08;answer;echo;0.108231839025
geo020s08a0116v02;0.694688;0.823688;#126;p>a;echo;geo020s08a0192v02;0.610209;0.739209;#214;p>a;s08;answer;echo;0.0999650709297
